S.No,Date,City,Country,Customer Type,Gender,Product Category,Product,SKU,Unit Cost,Sales Price,Quantity,Cost of Goods Sold,Discount,Payment Method,Revenue,Profit
7013,12-03-2025,Palghar,India,Member,Male,Personal Care,Shampoo,1051,? 180.00,? 234.00,9,1620,? 100.00,Cash,"? 2,025.00",? 405.00
7014,12-03-2025,Kota,India,Normal,Female,Clothing,Skirt,1013,? 800.00,"? 1,040.00",5,4000,? 104.00,Cash,"? 5,200.00","? 1,200.00"
7015,12-03-2025,Belo Horizonte,Brazil,Normal,Male,Groceries,Soft Drink (500ml),1030,? 40.00,? 52.00,4,160,? 10.40,Cash,? 208.00,? 48.00
7016,12-03-2025,Boston,USA,Normal,Female,Groceries,Juice (1L),1032,? 90.00,? 117.00,4,360,? 46.80,E-Wallet,? 468.00,? 108.00
7017,12-03-2025,Frankfurt,Germany,Member,Male,Groceries,Tea,1029,? 550.00,? 715.00,8,4400,? 100.00,Credit Card,"? 5,720.00","? 1,320.00"
7018,12-03-2025,San Jose,USA,Normal,Male,Household Items,Broom,1048,? 90.00,? 117.00,8,720,? 46.80,Cash,? 936.00,? 216.00
7019,12-03-2025,Houston,USA,Normal,Male,Electronics,Smartwatch,1004,"? 5,000.00","? 6,500.00",4,20000,? 650.00,E-Wallet,"? 26,000.00","? 6,000.00"
7020,12-03-2025,Lucknow,India,Member,Male,Electronics,Laptop,1000,"? 55,000.00","? 71,500.00",4,220000,"? 10,725.00",Cash,"? 2,75,000.00","? 55,000.00"
7021,12-03-2025,Nagpur,India,Normal,Female,Electronics,Charger,1007,? 800.00,"? 1,040.00",7,5600,? 104.00,Cash,"? 7,280.00","? 1,680.00"
7022,12-03-2025,Portland,USA,Member,Female,Clothing,Shoes,1015,"? 2,000.00","? 2,600.00",5,10000,? 260.00,Credit Card,"? 13,000.00","? 3,000.00"
7023,12-03-2025,Salvador,Brazil,Normal,Male,Groceries,Eggs,1023,? 7.00,? 9.00,1,7,? 0.46,Cash,? 9.10,? 2.10
7024,12-03-2025,Berlin,Germany,Normal,Female,Electronics,Smartphone,1001,"? 25,000.00","? 32,500.00",3,75000,"? 4,875.00",Credit Card,"? 90,000.00","? 15,000.00"
7025,12-03-2025,Indianapolis,USA,Normal,Male,Groceries,Fruits,1024,? 80.00,? 104.00,4,320,? 41.60,E-Wallet,? 416.00,? 96.00
7026,12-03-2025,Tenali,India,Member,Female,Clothing,T-shirt,1017,? 500.00,? 650.00,7,3500,? 100.00,Cash,"? 4,375.00",? 875.00
7027,12-03-2025,Bardhaman,India,Normal,Female,Electronics,Laptop,1000,"? 55,000.00","? 71,500.00",10,550000,"? 10,725.00",Cash,"? 7,15,000.00","? 1,65,000.00"
7028,12-03-2025,Rewa,India,Normal,Male,Stationery,Notebook,1035,? 50.00,? 65.00,7,350,? 45.50,E-Wallet,? 455.00,? 105.00
7029,12-03-2025,Calgary,Canada,Normal,Female,Electronics,Monitor,1009,"? 12,000.00","? 15,600.00",4,48000,"? 2,340.00",Cash,"? 60,000.00","? 12,000.00"
7030,12-03-2025,Raichur,India,Normal,Male,Electronics,Smartphone,1001,"? 25,000.00","? 32,500.00",4,100000,"? 4,875.00",Credit Card,"? 1,25,000.00","? 25,000.00"
7031,12-03-2025,Jalgaon,India,Normal,Female,Groceries,Sugar,1026,? 45.00,? 59.00,5,225,? 14.06,Cash,? 281.25,? 56.25
7032,12-03-2025,London,UK,Normal,Male,Stationery,Pencil,1038,? 5.00,? 7.00,6,30,? 2.73,Credit Card,? 39.00,? 9.00
7033,12-03-2025,Toronto,Canada,Normal,Female,Clothing,T-shirt,1017,? 500.00,? 650.00,9,4500,? 100.00,Credit Card,"? 5,850.00","? 1,350.00"
7034,12-03-2025,Fujairah,UAE,Member,Male,Clothing,Pants,1011,"? 1,500.00","? 1,950.00",3,4500,? 195.00,E-Wallet,"? 5,175.00",? 675.00
7035,12-03-2025,Winnipeg,Canada,Member,Male,Groceries,Salt,1027,? 20.00,? 26.00,5,100,? 13.00,Cash,? 130.00,? 30.00
7036,13-03-2025,Jacksonville,USA,Normal,Male,Stationery,Ruler,1044,? 15.00,? 20.00,5,75,? 6.83,Credit Card,? 97.50,? 22.50
7037,13-03-2025,Bangalore,India,Normal,Female,Groceries,Sugar,1026,? 45.00,? 59.00,7,315,? 20.48,Cash,? 409.50,? 94.50
7038,13-03-2025,Gandhinagar,India,Member,Male,Electronics,Power Bank,1006,"? 1,200.00","? 1,560.00",8,9600,? 156.00,Credit Card,"? 12,480.00","? 2,880.00"
7039,13-03-2025,Bhagalpur,India,Normal,Female,Clothing,Bralette,1014,? 600.00,? 780.00,6,3600,? 100.00,Cash,"? 4,500.00",? 900.00
7040,13-03-2025,Leeds,UK,Normal,Male,Electronics,Smartwatch,1004,"? 5,000.00","? 6,500.00",8,40000,? 650.00,Credit Card,"? 48,000.00","? 8,000.00"
7041,13-03-2025,Moradabad,India,Member,Male,Clothing,Bralette,1014,? 600.00,? 780.00,5,3000,? 100.00,Cash,"? 3,900.00",? 900.00
7042,13-03-2025,Thiruvananthapuram,India,Member,Female,Personal Care,Sanitary Pads,1058,? 100.00,? 130.00,4,400,? 52.00,Cash,? 520.00,? 120.00
7043,13-03-2025,Perth,Australia,Member,Male,Groceries,Packaged Water (1L),1031,? 20.00,? 26.00,4,80,? 11.04,Credit Card,? 92.00,? 12.00
7044,13-03-2025,Madurai,India,Member,Male,Personal Care,Face Wash,1055,? 150.00,? 195.00,5,750,? 100.00,E-Wallet,? 900.00,? 150.00
7045,13-03-2025,Ras Al Khaimah,UAE,Member,Male,Groceries,Cooking Oil,1028,? 140.00,? 182.00,7,980,? 100.00,E-Wallet,"? 1,274.00",? 294.00
7046,13-03-2025,Bokaro,India,Member,Female,Personal Care,Face Wash,1055,? 150.00,? 195.00,6,900,? 100.00,Credit Card,"? 1,080.00",? 180.00
7047,13-03-2025,Palghar,India,Normal,Female,Groceries,Fruits,1024,? 80.00,? 104.00,5,400,? 52.00,E-Wallet,? 520.00,? 120.00
7048,13-03-2025,Al Ain,UAE,Normal,Male,Personal Care,Toothpaste,1053,? 95.00,? 124.00,6,570,? 51.87,Credit Card,? 741.00,? 171.00
7049,13-03-2025,Visakhapatnam,India,Normal,Female,Clothing,Bralette,1014,? 600.00,? 780.00,7,4200,? 100.00,E-Wallet,"? 5,250.00","? 1,050.00"
7050,13-03-2025,Surat,India,Normal,Female,Stationery,Highlighter,1040,? 20.00,? 26.00,4,80,? 10.00,E-Wallet,? 100.00,? 20.00
7051,13-03-2025,New York,USA,Normal,Female,Groceries,Rice,1020,? 60.00,? 78.00,3,180,? 11.70,Cash,? 234.00,? 54.00
7052,13-03-2025,Aizawl,India,Normal,Male,Electronics,Tablet,1002,"? 18,000.00","? 23,400.00",8,144000,"? 3,510.00",Cash,"? 1,87,200.00","? 43,200.00"
7053,13-03-2025,Bristol,UK,Member,Male,Groceries,Bread,1022,? 40.00,? 52.00,4,160,? 24.96,Credit Card,? 208.00,? 48.00
7054,13-03-2025,Bardhaman,India,Normal,Male,Electronics,Bluetooth Speaker,1005,"? 2,200.00","? 2,860.00",10,22000,? 286.00,Credit Card,"? 28,600.00","? 6,600.00"
7055,13-03-2025,Los Angeles,USA,Normal,Male,Electronics,Smartphone,1001,"? 25,000.00","? 32,500.00",6,150000,"? 4,875.00",Credit Card,"? 1,95,000.00","? 45,000.00"
7056,13-03-2025,Bareilly,India,Normal,Male,Personal Care,Toothbrush,1054,? 25.00,? 33.00,3,75,? 9.75,E-Wallet,? 97.50,? 22.50
7057,13-03-2025,Gwalior,India,Normal,Female,Clothing,T-shirt,1017,? 500.00,? 650.00,3,1500,? 100.00,E-Wallet,"? 1,800.00",? 300.00
7058,13-03-2025,Hapur,India,Normal,Female,Stationery,Ruler,1044,? 15.00,? 20.00,6,90,? 11.70,E-Wallet,? 117.00,? 27.00
7059,13-03-2025,Delhi,India,Normal,Male,Groceries,Soft Drink (500ml),1030,? 40.00,? 52.00,1,40,? 5.00,E-Wallet,? 50.00,? 10.00
7060,13-03-2025,Las Vegas,USA,Member,Female,Groceries,Cooking Oil,1028,? 140.00,? 182.00,6,840,? 100.00,E-Wallet,"? 1,050.00",? 210.00
7061,13-03-2025,Salvador,Brazil,Member,Female,Electronics,Monitor,1009,"? 12,000.00","? 15,600.00",5,60000,"? 2,340.00",Cash,"? 72,000.00","? 12,000.00"
7062,13-03-2025,Hobart,Australia,Normal,Male,Electronics,Power Bank,1006,"? 1,200.00","? 1,560.00",5,6000,? 156.00,Cash,"? 7,200.00","? 1,200.00"
7063,13-03-2025,Phoenix,USA,Normal,Male,Electronics,Laptop,1000,"? 55,000.00","? 71,500.00",4,220000,"? 10,725.00",Cash,"? 2,75,000.00","? 55,000.00"
7064,13-03-2025,Phoenix,USA,Normal,Male,Groceries,Sugar,1026,? 45.00,? 59.00,6,270,? 21.74,Credit Card,? 310.50,? 40.50
7065,13-03-2025,Houston,USA,Member,Female,Stationery,Folder,1037,? 30.00,? 39.00,7,210,? 37.80,E-Wallet,? 252.00,? 42.00
7066,13-03-2025,Palghar,India,Normal,Female,Clothing,Skirt,1013,? 800.00,"? 1,040.00",3,2400,? 104.00,Credit Card,"? 3,120.00",? 720.00
7067,14-03-2025,Rio de Janeiro,Brazil,Normal,Female,Personal Care,Soap,1052,? 35.00,? 46.00,5,175,? 11.38,Cash,? 227.50,? 52.50
7068,14-03-2025,Patna,India,Normal,Male,Groceries,Bread,1022,? 40.00,? 52.00,7,280,? 24.50,Credit Card,? 350.00,? 70.00
7069,14-03-2025,Fortaleza,Brazil,Normal,Male,Electronics,Power Bank,1006,"? 1,200.00","? 1,560.00",8,9600,? 156.00,Credit Card,"? 12,000.00","? 2,400.00"
7070,14-03-2025,Austin,USA,Normal,Female,Groceries,Energy Drink,1034,? 100.00,? 130.00,6,600,? 78.00,E-Wallet,? 780.00,? 180.00
7071,14-03-2025,Toronto,Canada,Member,Male,Groceries,Wheat Flour,1025,? 55.00,? 72.00,5,275,? 51.56,E-Wallet,? 343.75,? 68.75
7072,14-03-2025,Ras Al Khaimah,UAE,Normal,Female,Clothing,Shoes,1015,"? 2,000.00","? 2,600.00",4,8000,? 260.00,Cash,"? 10,000.00","? 2,000.00"
7073,14-03-2025,Tumkur,India,Normal,Male,Groceries,Soft Drink (500ml),1030,? 40.00,? 52.00,5,200,? 18.20,Credit Card,? 260.00,? 60.00
7074,14-03-2025,Tumkur,India,Normal,Male,Clothing,Socks,1016,? 100.00,? 130.00,5,500,? 42.00,Credit Card,? 600.00,? 100.00
7075,14-03-2025,Pali,India,Member,Male,Groceries,Soft Drink (500ml),1030,? 40.00,? 52.00,5,200,? 26.00,Cash,? 260.00,? 60.00
7076,14-03-2025,Manaus,Brazil,Normal,Male,Electronics,Charger,1007,? 800.00,"? 1,040.00",4,3200,? 104.00,Cash,"? 3,680.00",? 480.00
7077,14-03-2025,Winnipeg,Canada,Normal,Male,Groceries,Soft Drink (500ml),1030,? 40.00,? 52.00,5,200,? 12.50,Cash,? 250.00,? 50.00
7078,14-03-2025,Kolhapur,India,Normal,Female,Groceries,Fruits,1024,? 80.00,? 104.00,6,480,? 30.00,Cash,? 600.00,? 120.00
7079,14-03-2025,Etawah,India,Normal,Male,Electronics,Monitor,1009,"? 12,000.00","? 15,600.00",4,48000,"? 2,340.00",Credit Card,"? 62,400.00","? 14,400.00"
7080,14-03-2025,Bareilly,India,Member,Male,Electronics,Bluetooth Speaker,1005,"? 2,200.00","? 2,860.00",5,11000,? 286.00,Credit Card,"? 13,750.00","? 2,750.00"
7081,14-03-2025,Nizamabad,India,Normal,Female,Electronics,Power Bank,1006,"? 1,200.00","? 1,560.00",8,9600,? 156.00,E-Wallet,"? 12,480.00","? 2,880.00"
7082,14-03-2025,Allahabad,India,Normal,Male,Clothing,Jeans,1018,"? 1,800.00","? 2,340.00",6,10800,? 234.00,Cash,"? 13,500.00","? 2,700.00"
7083,14-03-2025,Fortaleza,Brazil,Normal,Male,Groceries,Milk,1021,? 60.00,? 78.00,1,60,? 3.90,Cash,? 78.00,? 18.00
7084,14-03-2025,Kanpur,India,Normal,Female,Electronics,Bluetooth Speaker,1005,"? 2,200.00","? 2,860.00",2,4400,? 286.00,Credit Card,"? 5,720.00","? 1,320.00"
7085,14-03-2025,Mysore,India,Normal,Male,Groceries,Rice,1020,? 60.00,? 78.00,8,480,? 30.00,Cash,? 600.00,? 120.00
7086,14-03-2025,Fujairah,UAE,Member,Male,Electronics,Monitor,1009,"? 12,000.00","? 15,600.00",4,48000,"? 2,340.00",Cash,"? 57,600.00","? 9,600.00"
7087,14-03-2025,Kansas City,USA,Member,Male,Groceries,Fruits,1024,? 80.00,? 104.00,6,480,? 62.40,Cash,? 624.00,? 144.00
7088,14-03-2025,Sangli,India,Normal,Male,Groceries,Tea,1029,? 550.00,? 715.00,9,4950,? 100.00,Cash,"? 6,187.50","? 1,237.50"
7089,14-03-2025,Manaus,Brazil,Normal,Male,Electronics,Laptop,1000,"? 55,000.00","? 71,500.00",3,165000,"? 10,725.00",E-Wallet,"? 2,14,500.00","? 49,500.00"
7090,14-03-2025,Dresden,Germany,Normal,Female,Groceries,Coffee (200g),1033,? 250.00,? 325.00,7,1750,? 100.00,Cash,"? 2,100.00",? 350.00
7091,14-03-2025,Quebec City,Canada,Normal,Male,Clothing,Pants,1011,"? 1,500.00","? 1,950.00",6,9000,? 195.00,Cash,"? 11,700.00","? 2,700.00"
7092,14-03-2025,Gwalior,India,Member,Female,Groceries,Sugar,1026,? 45.00,? 59.00,4,180,? 35.10,E-Wallet,? 234.00,? 54.00
7093,14-03-2025,Portland,USA,Normal,Male,Groceries,Coffee (200g),1033,? 250.00,? 325.00,5,1250,? 100.00,Credit Card,"? 1,625.00",? 375.00
7094,14-03-2025,Visakhapatnam,India,Member,Male,Personal Care,Deodorant,1056,? 200.00,? 260.00,2,400,? 52.00,Cash,? 520.00,? 120.00
7095,15-03-2025,Ratlam,India,Member,Female,Electronics,Smartphone,1001,"? 25,000.00","? 32,500.00",4,100000,"? 4,875.00",Cash,"? 1,30,000.00","? 30,000.00"
7096,15-03-2025,Rewa,India,Member,Male,Electronics,Laptop,1000,"? 55,000.00","? 71,500.00",6,330000,"? 10,725.00",Credit Card,"? 4,29,000.00","? 99,000.00"
7097,15-03-2025,Moradabad,India,Normal,Female,Electronics,Power Bank,1006,"? 1,200.00","? 1,560.00",8,9600,? 156.00,E-Wallet,"? 12,480.00","? 2,880.00"
7098,15-03-2025,Moradabad,India,Normal,Male,Groceries,Salt,1027,? 20.00,? 26.00,3,60,? 5.46,Credit Card,? 78.00,? 18.00
7099,15-03-2025,Bhopal,India,Normal,Female,Groceries,Soft Drink (500ml),1030,? 40.00,? 52.00,4,160,? 14.56,Credit Card,? 208.00,? 48.00
7100,15-03-2025,Abu Dhabi,UAE,Member,Male,Groceries,Energy Drink,1034,? 100.00,? 130.00,5,500,? 60.00,Cash,? 600.00,? 100.00
7101,15-03-2025,Chicago,USA,Normal,Male,Groceries,Salt,1027,? 20.00,? 26.00,2,40,? 2.30,Cash,? 46.00,? 6.00
7102,15-03-2025,Rewa,India,Normal,Male,Stationery,Marker,1041,? 25.00,? 33.00,8,200,? 18.20,Credit Card,? 260.00,? 60.00
7103,15-03-2025,Aligarh,India,Normal,Female,Groceries,Sugar,1026,? 45.00,? 59.00,7,315,? 19.69,Cash,? 393.75,? 78.75
7104,15-03-2025,Hamburg,Germany,Normal,Male,Stationery,Pencil,1038,? 5.00,? 7.00,3,15,? 1.88,E-Wallet,? 18.75,? 3.75
7105,15-03-2025,Aligarh,India,Member,Male,Household Items,Detergent Powder,1045,? 120.00,? 156.00,10,1200,? 100.00,Cash,"? 1,560.00",? 360.00
7106,15-03-2025,Jaipur,India,Member,Male,Stationery,Pen,1036,? 10.00,? 13.00,5,50,? 7.50,Credit Card,? 62.50,? 12.50
7107,15-03-2025,Bardhaman,India,Normal,Female,Stationery,Ruler,1044,? 15.00,? 20.00,6,90,? 11.25,E-Wallet,? 112.50,? 22.50
7108,15-03-2025,Portland,USA,Normal,Male,Personal Care,Toothpaste,1053,? 95.00,? 124.00,4,380,? 34.58,Credit Card,? 494.00,? 114.00
7109,15-03-2025,Munich,Germany,Normal,Male,Groceries,Packaged Water (1L),1031,? 20.00,? 26.00,3,60,? 5.46,Credit Card,? 78.00,? 18.00
7110,15-03-2025,Dresden,Germany,Normal,Female,Electronics,Charger,1007,? 800.00,"? 1,040.00",8,6400,? 104.00,Cash,"? 8,320.00","? 1,920.00"
7111,15-03-2025,Palghar,India,Normal,Male,Clothing,Skirt,1013,? 800.00,"? 1,040.00",5,4000,? 104.00,Credit Card,"? 4,600.00",? 600.00
7112,15-03-2025,Montreal,Canada,Normal,Male,Groceries,Eggs,1023,? 7.00,? 9.00,4,28,? 1.82,Cash,? 36.40,? 8.40
7113,15-03-2025,Ratlam,India,Normal,Male,Groceries,Milk,1021,? 60.00,? 78.00,4,240,? 21.00,Credit Card,? 300.00,? 60.00
7114,15-03-2025,Delhi,India,Normal,Male,Stationery,Notebook,1035,? 50.00,? 65.00,8,400,? 36.40,Credit Card,? 520.00,? 120.00
7115,15-03-2025,Portland,USA,Member,Male,Electronics,USB Cable,1008,? 250.00,? 325.00,5,1250,? 100.00,Cash,"? 1,625.00",? 375.00
7116,15-03-2025,Atlanta,USA,Normal,Female,Groceries,Packaged Water (1L),1031,? 20.00,? 26.00,3,60,? 3.90,Cash,? 78.00,? 18.00
7117,15-03-2025,Ahmedabad,India,Normal,Male,Groceries,Tea,1029,? 550.00,? 715.00,5,2750,? 100.00,Credit Card,"? 3,575.00",? 825.00
7118,15-03-2025,Bardhaman,India,Member,Female,Electronics,Laptop,1000,"? 55,000.00","? 71,500.00",8,440000,"? 10,725.00",E-Wallet,"? 5,28,000.00","? 88,000.00"
7119,15-03-2025,Lucknow,India,Member,Male,Groceries,Sugar,1026,? 45.00,? 59.00,2,90,? 16.20,E-Wallet,? 108.00,? 18.00
7120,15-03-2025,Dresden,Germany,Normal,Male,Groceries,Juice (1L),1032,? 90.00,? 117.00,7,630,? 52.92,Credit Card,? 756.00,? 126.00
7121,15-03-2025,Kollam,India,Normal,Female,Electronics,Bluetooth Speaker,1005,"? 2,200.00","? 2,860.00",3,6600,? 286.00,Credit Card,"? 8,580.00","? 1,980.00"
7122,15-03-2025,Manchester,UK,Member,Male,Groceries,Cooking Oil,1028,? 140.00,? 182.00,3,420,? 81.90,E-Wallet,? 546.00,? 126.00
7123,15-03-2025,Tumkur,India,Member,Male,Electronics,Headphones,1003,"? 3,500.00","? 4,550.00",1,3500,? 455.00,Credit Card,"? 4,375.00",? 875.00
7124,15-03-2025,Perth,Australia,Member,Male,Electronics,Charger,1007,? 800.00,"? 1,040.00",5,4000,? 104.00,Cash,"? 5,200.00","? 1,200.00"
7125,16-03-2025,Kolhapur,India,Normal,Male,Stationery,Stapler,1042,? 70.00,? 91.00,4,280,? 24.50,Credit Card,? 350.00,? 70.00
7126,16-03-2025,Manchester,UK,Member,Male,Electronics,Headphones,1003,"? 3,500.00","? 4,550.00",5,17500,? 455.00,E-Wallet,"? 22,750.00","? 5,250.00"
7127,16-03-2025,Boston,USA,Member,Female,Groceries,Tea,1029,? 550.00,? 715.00,5,2750,? 100.00,Credit Card,"? 3,575.00",? 825.00
7128,16-03-2025,Las Vegas,USA,Normal,Male,Groceries,Tea,1029,? 550.00,? 715.00,2,1100,? 96.25,Credit Card,"? 1,375.00",? 275.00
7129,16-03-2025,Cologne,Germany,Normal,Male,Stationery,Calculator,1043,? 250.00,? 325.00,5,1250,? 100.00,Credit Card,"? 1,562.50",? 312.50
7130,16-03-2025,San Francisco,USA,Member,Female,Stationery,Folder,1037,? 30.00,? 39.00,5,150,? 22.50,Credit Card,? 187.50,? 37.50
7131,16-03-2025,Kharagpur,India,Member,Male,Groceries,Juice (1L),1032,? 90.00,? 117.00,5,450,? 56.25,Cash,? 562.50,? 112.50
7132,16-03-2025,Aizawl,India,Normal,Male,Groceries,Packaged Water (1L),1031,? 20.00,? 26.00,8,160,? 10.40,Cash,? 208.00,? 48.00
7133,16-03-2025,Mysore,India,Normal,Male,Groceries,Sugar,1026,? 45.00,? 59.00,6,270,? 17.55,Cash,? 351.00,? 81.00
7134,16-03-2025,Bhopal,India,Member,Male,Personal Care,Deodorant,1056,? 200.00,? 260.00,5,1000,? 100.00,Credit Card,"? 1,250.00",? 250.00
7135,16-03-2025,Allahabad,India,Normal,Male,Clothing,Pants,1011,"? 1,500.00","? 1,950.00",1,1500,? 97.50,Cash,"? 1,950.00",? 450.00
7136,16-03-2025,Ottawa,Canada,Normal,Male,Clothing,Jeans,1018,"? 1,800.00","? 2,340.00",6,10800,? 234.00,Cash,"? 12,960.00","? 2,160.00"
7137,16-03-2025,Gandhinagar,India,Normal,Female,Electronics,Charger,1007,? 800.00,"? 1,040.00",4,3200,? 104.00,E-Wallet,"? 4,000.00",? 800.00
7138,16-03-2025,Sydney,Australia,Normal,Female,Stationery,Notebook,1035,? 50.00,? 65.00,8,400,? 26.00,Cash,? 520.00,? 120.00
7139,16-03-2025,Houston,USA,Normal,Male,Electronics,Power Bank,1006,"? 1,200.00","? 1,560.00",10,12000,? 156.00,Credit Card,"? 15,600.00","? 3,600.00"
7140,16-03-2025,Glasgow,UK,Normal,Female,Clothing,Pants,1011,"? 1,500.00","? 1,950.00",5,7500,? 195.00,Cash,"? 9,750.00","? 2,250.00"
7141,16-03-2025,Thiruvananthapuram,India,Normal,Male,Personal Care,Razor,1057,? 50.00,? 65.00,9,450,? 29.25,Cash,? 585.00,? 135.00
7142,16-03-2025,Liverpool,UK,Member,Female,Groceries,Bread,1022,? 40.00,? 52.00,4,160,? 20.00,Cash,? 200.00,? 40.00
7143,16-03-2025,Sambalpur,India,Normal,Male,Groceries,Rice,1020,? 60.00,? 78.00,3,180,? 15.75,Credit Card,? 225.00,? 45.00
7144,16-03-2025,Cologne,Germany,Member,Female,Electronics,Bluetooth Speaker,1005,"? 2,200.00","? 2,860.00",6,13200,? 286.00,Credit Card,"? 17,160.00","? 3,960.00"
7145,16-03-2025,Satna,India,Member,Male,Stationery,Calculator,1043,? 250.00,? 325.00,7,1750,? 100.00,Cash,"? 2,187.50",? 437.50
7146,16-03-2025,Dallas,USA,Normal,Male,Clothing,Socks,1016,? 100.00,? 130.00,6,600,? 37.50,Cash,? 750.00,? 150.00
7147,16-03-2025,Nashik,India,Normal,Male,Groceries,Tea,1029,? 550.00,? 715.00,8,4400,? 100.00,Credit Card,"? 5,720.00","? 1,320.00"
7148,16-03-2025,Aizawl,India,Normal,Male,Electronics,Monitor,1009,"? 12,000.00","? 15,600.00",7,84000,"? 2,340.00",Cash,"? 1,09,200.00","? 25,200.00"
7149,16-03-2025,Berlin,Germany,Member,Male,Stationery,Ruler,1044,? 15.00,? 20.00,6,90,? 11.70,Cash,? 117.00,? 27.00
7150,16-03-2025,Birmingham,UK,Normal,Female,Groceries,Cooking Oil,1028,? 140.00,? 182.00,7,980,? 63.70,Cash,"? 1,274.00",? 294.00
7151,16-03-2025,Nashville,USA,Member,Male,Clothing,Cap,1019,? 300.00,? 390.00,5,1500,? 100.00,Cash,"? 1,800.00",? 300.00
7152,16-03-2025,Milwaukee,USA,Normal,Male,Groceries,Tea,1029,? 550.00,? 715.00,6,3300,? 100.00,Cash,"? 4,290.00",? 990.00
7153,16-03-2025,Abu Dhabi,UAE,Member,Female,Groceries,Juice (1L),1032,? 90.00,? 117.00,6,540,? 81.00,Credit Card,? 675.00,? 135.00
7154,16-03-2025,Los Angeles,USA,Normal,Male,Stationery,Marker,1041,? 25.00,? 33.00,9,225,? 13.50,Cash,? 270.00,? 45.00
7155,16-03-2025,Winnipeg,Canada,Normal,Male,Electronics,Smartwatch,1004,"? 5,000.00","? 6,500.00",6,30000,? 650.00,Cash,"? 37,500.00","? 7,500.00"
7156,16-03-2025,Glasgow,UK,Normal,Male,Groceries,Milk,1021,? 60.00,? 78.00,7,420,? 27.30,Cash,? 546.00,? 126.00
7157,16-03-2025,Adelaide,Australia,Normal,Male,Personal Care,Deodorant,1056,? 200.00,? 260.00,5,1000,? 80.50,Credit Card,"? 1,150.00",? 150.00
7158,17-03-2025,Los Angeles,USA,Member,Female,Electronics,Power Bank,1006,"? 1,200.00","? 1,560.00",8,9600,? 156.00,Cash,"? 12,480.00","? 2,880.00"
7159,17-03-2025,Portland,USA,Member,Female,Groceries,Soft Drink (500ml),1030,? 40.00,? 52.00,5,200,? 25.00,Cash,? 250.00,? 50.00
7160,17-03-2025,Ajman,UAE,Member,Male,Groceries,Cooking Oil,1028,? 140.00,? 182.00,4,560,? 100.00,E-Wallet,? 700.00,? 140.00
7161,17-03-2025,Vancouver,Canada,Normal,Male,Personal Care,Deodorant,1056,? 200.00,? 260.00,9,1800,? 100.00,E-Wallet,"? 2,250.00",? 450.00
7162,17-03-2025,Aligarh,India,Normal,Male,Groceries,Packaged Water (1L),1031,? 20.00,? 26.00,6,120,? 10.92,Credit Card,? 156.00,? 36.00
7163,17-03-2025,Mumbai,India,Member,Female,Electronics,Smartphone,1001,"? 25,000.00","? 32,500.00",2,50000,"? 4,875.00",Cash,"? 60,000.00","? 10,000.00"
7164,17-03-2025,Sangli,India,Normal,Male,Groceries,Salt,1027,? 20.00,? 26.00,5,100,? 12.50,E-Wallet,? 125.00,? 25.00
7165,17-03-2025,Adelaide,Australia,Normal,Male,Household Items,Detergent Powder,1045,? 120.00,? 156.00,6,720,? 46.80,Cash,? 936.00,? 216.00
7166,17-03-2025,Melbourne,Australia,Member,Female,Clothing,Cap,1019,? 300.00,? 390.00,5,1500,? 100.00,Credit Card,"? 1,950.00",? 450.00
7167,17-03-2025,Delhi,India,Normal,Female,Electronics,Power Bank,1006,"? 1,200.00","? 1,560.00",4,4800,? 156.00,Cash,"? 6,240.00","? 1,440.00"
7168,17-03-2025,Ras Al Khaimah,UAE,Normal,Female,Groceries,Fruits,1024,? 80.00,? 104.00,7,560,? 36.40,Cash,? 728.00,? 168.00
7169,17-03-2025,Jalgaon,India,Normal,Male,Electronics,Headphones,1003,"? 3,500.00","? 4,550.00",6,21000,? 455.00,Cash,"? 25,200.00","? 4,200.00"
7170,17-03-2025,Delhi,India,Normal,Female,Groceries,Soft Drink (500ml),1030,? 40.00,? 52.00,4,160,? 20.00,E-Wallet,? 200.00,? 40.00
7171,17-03-2025,Nashik,India,Normal,Male,Groceries,Milk,1021,? 60.00,? 78.00,4,240,? 15.60,Cash,? 312.00,? 72.00
7172,17-03-2025,Munich,Germany,Normal,Female,Household Items,Detergent Powder,1045,? 120.00,? 156.00,3,360,? 46.80,E-Wallet,? 468.00,? 108.00
7173,17-03-2025,Munich,Germany,Member,Female,Electronics,Charger,1007,? 800.00,"? 1,040.00",5,4000,? 104.00,Cash,"? 4,600.00",? 600.00
7174,17-03-2025,Gandhinagar,India,Normal,Male,Personal Care,Razor,1057,? 50.00,? 65.00,3,150,? 13.65,Credit Card,? 195.00,? 45.00
7175,17-03-2025,Edmonton,Canada,Member,Male,Electronics,Smartphone,1001,"? 25,000.00","? 32,500.00",6,150000,"? 4,875.00",Credit Card,"? 1,80,000.00","? 30,000.00"
7176,17-03-2025,Sangli,India,Normal,Male,Personal Care,Sanitary Pads,1058,? 100.00,? 130.00,4,400,? 26.00,Cash,? 520.00,? 120.00
7177,17-03-2025,Bardhaman,India,Normal,Male,Groceries,Soft Drink (500ml),1030,? 40.00,? 52.00,3,120,? 7.50,Cash,? 150.00,? 30.00
7178,17-03-2025,Sydney,Australia,Normal,Female,Clothing,Jeans,1018,"? 1,800.00","? 2,340.00",6,10800,? 234.00,Credit Card,"? 13,500.00","? 2,700.00"
